########## Scenario Component Metadata ##########
#Scenario component type: Pollutant Tax/Cap
#Measure: Emission Cap (Mt)
#Pollutant: CO2 (MT C)
#Sector: Industry-All
#Policy name: Cap_Industry-All_CO2_MN1753295989927
#Market name: Cap_Industry-All_CO2_MN_Mkt1753295989927
#Regions: MN
#Table data:2030    , 40
#Table data:2040    , 22
#Table data:2047    , 12
#Table data:2057    , 2
#################################################
INPUT_TABLE
Variable ID
GLIMPSEEmissionCap

region,pollutant,market,year,cap
MN,Cap_Industry-All_CO2_MN_Mkt1753295989927,Cap_Industry-All_CO2_MN_Mkt1753295989927,2030,40
MN,Cap_Industry-All_CO2_MN_Mkt1753295989927,Cap_Industry-All_CO2_MN_Mkt1753295989927,2040,22
MN,Cap_Industry-All_CO2_MN_Mkt1753295989927,Cap_Industry-All_CO2_MN_Mkt1753295989927,2047,12
MN,Cap_Industry-All_CO2_MN_Mkt1753295989927,Cap_Industry-All_CO2_MN_Mkt1753295989927,2057,2

INPUT_TABLE
Variable ID
GLIMPSEAddCO2Subspecies

region,supplysector,subsector,technology,year,pollutant
MN,H2 central production,nuclear,thermal splitting,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,nuclear,thermal splitting,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,nuclear,thermal splitting,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,nuclear,thermal splitting,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,nuclear,thermal splitting,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,nuclear,thermal splitting,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,solar,electrolysis,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 central production,wind,electrolysis,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,electrolysis,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,H2 wholesale dispensing,H2 forecourt production,natural gas steam reforming,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenII,enrichedUranium,enrichedUranium,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,nuclearFuelGenIII,enrichedUranium,enrichedUranium,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,oil refining,oil refining,oil refining,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,BTL with hydrogen,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,biodiesel,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 1,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,cellulosic ethanol CCS level 2,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,corn ethanol,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 1,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,FT biofuels CCS level 2,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,biomass liquids,sugar cane ethanol,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 1,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,coal to liquids,coal to liquids CCS level 2,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 1,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,gas to liquids,gas to liquids CCS level 2,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refining,oil refining,oil refining,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,domestic natural gas,domestic natural gas,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,domestic natural gas,domestic natural gas,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,domestic natural gas,domestic natural gas,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
