############ Scenario Component Meta-Data ############
#Scenario component type: Tech Avail
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid clothes dryers  :  electricity  :  clothes dryer  :  Mt
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid clothes dryers  :  gas  :  clothes dryer  :  Mt
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid clothes washers  :  electricity  :  clothes washer  :  billion cycles
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  gas  :  gas oven  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  gas  :  gas oven hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  refined liquids  :  lpg oven  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  refined liquids  :  lpg oven hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooling  :  electricity  :  air conditioning  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooling  :  gas  :  gas  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid dishwashers  :  electricity  :  dishwasher  :  billion cycles
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid freezers  :  electricity  :  freezer  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  biomass  :  wood furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  coal  :  coal furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  electricity  :  electric furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  gas  :  gas furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  gas  :  gas furnace hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  refined liquids  :  fuel furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  refined liquids  :  fuel furnace hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  traditional biomass  :  traditional biomass  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  electricity  :  electric resistance water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  electricity  :  electric resistance water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  gas  :  gas water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  gas  :  gas water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  refined liquids  :  fuel water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  refined liquids  :  fuel water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid lighting  :  electricity  :  fluorescent  :  petalumen-hours
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid lighting  :  electricity  :  incandescent  :  petalumen-hours
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid refrigerators  :  electricity  :  refrigerator  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooking  :  electricity  :  electric range  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooking  :  gas  :  gas range  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooking  :  gas  :  gas range hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooling  :  electricity  :  air conditioning  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooling  :  gas  :  gas cooling  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  biomass  :  wood furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  coal  :  coal furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  district heat  :  district heat  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  electricity  :  electric furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  gas  :  gas furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  gas  :  gas furnace hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  refined liquids  :  fuel furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  electricity  :  electric resistance water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  gas  :  gas water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  gas  :  gas water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  refined liquids  :  fuel water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm lighting  :  electricity  :  fluorescent  :  petalumen-hours
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm lighting  :  electricity  :  incandescent  :  petalumen-hours
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm refrigeration  :  electricity  :  refrigeration  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm ventilation  :  electricity  :  ventilation  :  million km3
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
######################################################
INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector,tech,year,value
IA,comm cooking,electricity,electric range,2090,0.0
IA,comm cooking,electricity,electric range,2095,0.0
IA,comm cooking,electricity,electric range,2100,0.0
ID,comm cooking,electricity,electric range,2025,0.0
ID,comm cooking,electricity,electric range,2030,0.0
ID,comm cooking,electricity,electric range,2035,0.0
ID,comm cooking,electricity,electric range,2040,0.0
ID,comm cooking,electricity,electric range,2045,0.0
ID,comm cooking,electricity,electric range,2050,0.0
ID,comm cooking,electricity,electric range,2055,0.0
ID,comm cooking,electricity,electric range,2060,0.0
ID,comm cooking,electricity,electric range,2065,0.0
ID,comm cooking,electricity,electric range,2070,0.0
ID,comm cooking,electricity,electric range,2075,0.0
ID,comm cooking,electricity,electric range,2080,0.0
ID,comm cooking,electricity,electric range,2085,0.0
ID,comm cooking,electricity,electric range,2090,0.0
ID,comm cooking,electricity,electric range,2095,0.0
ID,comm cooking,electricity,electric range,2100,0.0
IL,comm cooking,electricity,electric range,2025,0.0
IL,comm cooking,electricity,electric range,2030,0.0
IL,comm cooking,electricity,electric range,2035,0.0
IL,comm cooking,electricity,electric range,2040,0.0
IL,comm cooking,electricity,electric range,2045,0.0
IL,comm cooking,electricity,electric range,2050,0.0
IL,comm cooking,electricity,electric range,2055,0.0
IL,comm cooking,electricity,electric range,2060,0.0
IL,comm cooking,electricity,electric range,2065,0.0
IL,comm cooking,electricity,electric range,2070,0.0
IL,comm cooking,electricity,electric range,2075,0.0
IL,comm cooking,electricity,electric range,2080,0.0
IL,comm cooking,electricity,electric range,2085,0.0
IL,comm cooking,electricity,electric range,2090,0.0
IL,comm cooking,electricity,electric range,2095,0.0
IL,comm cooking,electricity,electric range,2100,0.0
IN,comm cooking,electricity,electric range,2025,0.0
IN,comm cooking,electricity,electric range,2030,0.0
IN,comm cooking,electricity,electric range,2035,0.0
IN,comm cooking,electricity,electric range,2040,0.0
IN,comm cooking,electricity,electric range,2045,0.0
IN,comm cooking,electricity,electric range,2050,0.0
IN,comm cooking,electricity,electric range,2055,0.0
IN,comm cooking,electricity,electric range,2060,0.0
IN,comm cooking,electricity,electric range,2065,0.0
IN,comm cooking,electricity,electric range,2070,0.0
IN,comm cooking,electricity,electric range,2075,0.0
IN,comm cooking,electricity,electric range,2080,0.0
IN,comm cooking,electricity,electric range,2085,0.0
IN,comm cooking,electricity,electric range,2090,0.0
IN,comm cooking,electricity,electric range,2095,0.0
IN,comm cooking,electricity,electric range,2100,0.0
KS,comm cooking,electricity,electric range,2025,0.0
KS,comm cooking,electricity,electric range,2030,0.0
KS,comm cooking,electricity,electric range,2035,0.0
KS,comm cooking,electricity,electric range,2040,0.0
KS,comm cooking,electricity,electric range,2045,0.0
KS,comm cooking,electricity,electric range,2050,0.0
KS,comm cooking,electricity,electric range,2055,0.0
KS,comm cooking,electricity,electric range,2060,0.0
KS,comm cooking,electricity,electric range,2065,0.0
KS,comm cooking,electricity,electric range,2070,0.0
KS,comm cooking,electricity,electric range,2075,0.0
KS,comm cooking,electricity,electric range,2080,0.0
KS,comm cooking,electricity,electric range,2085,0.0
KS,comm cooking,electricity,electric range,2090,0.0
KS,comm cooking,electricity,electric range,2095,0.0
KS,comm cooking,electricity,electric range,2100,0.0
KY,comm cooking,electricity,electric range,2025,0.0
KY,comm cooking,electricity,electric range,2030,0.0
KY,comm cooking,electricity,electric range,2035,0.0
KY,comm cooking,electricity,electric range,2040,0.0
KY,comm cooking,electricity,electric range,2045,0.0
KY,comm cooking,electricity,electric range,2050,0.0
KY,comm cooking,electricity,electric range,2055,0.0
KY,comm cooking,electricity,electric range,2060,0.0
KY,comm cooking,electricity,electric range,2065,0.0
KY,comm cooking,electricity,electric range,2070,0.0
KY,comm cooking,electricity,electric range,2075,0.0
KY,comm cooking,electricity,electric range,2080,0.0
KY,comm cooking,electricity,electric range,2085,0.0
KY,comm cooking,electricity,electric range,2090,0.0
KY,comm cooking,electricity,electric range,2095,0.0
KY,comm cooking,electricity,electric range,2100,0.0
LA,comm cooking,electricity,electric range,2025,0.0
LA,comm cooking,electricity,electric range,2030,0.0
LA,comm cooking,electricity,electric range,2035,0.0
LA,comm cooking,electricity,electric range,2040,0.0
LA,comm cooking,electricity,electric range,2045,0.0
LA,comm cooking,electricity,electric range,2050,0.0
LA,comm cooking,electricity,electric range,2055,0.0
LA,comm cooking,electricity,electric range,2060,0.0
LA,comm cooking,electricity,electric range,2065,0.0
LA,comm cooking,electricity,electric range,2070,0.0
LA,comm cooking,electricity,electric range,2075,0.0
LA,comm cooking,electricity,electric range,2080,0.0
LA,comm cooking,electricity,electric range,2085,0.0
LA,comm cooking,electricity,electric range,2090,0.0
LA,comm cooking,electricity,electric range,2095,0.0
LA,comm cooking,electricity,electric range,2100,0.0
MA,comm cooking,electricity,electric range,2025,0.0
MA,comm cooking,electricity,electric range,2030,0.0
MA,comm cooking,electricity,electric range,2035,0.0
MA,comm cooking,electricity,electric range,2040,0.0
MA,comm cooking,electricity,electric range,2045,0.0
MA,comm cooking,electricity,electric range,2050,0.0
MA,comm cooking,electricity,electric range,2055,0.0
MA,comm cooking,electricity,electric range,2060,0.0
MA,comm cooking,electricity,electric range,2065,0.0
MA,comm cooking,electricity,electric range,2070,0.0
MA,comm cooking,electricity,electric range,2075,0.0
MA,comm cooking,electricity,electric range,2080,0.0
MA,comm cooking,electricity,electric range,2085,0.0
MA,comm cooking,electricity,electric range,2090,0.0
MA,comm cooking,electricity,electric range,2095,0.0
MA,comm cooking,electricity,electric range,2100,0.0
MD,comm cooking,electricity,electric range,2025,0.0
MD,comm cooking,electricity,electric range,2030,0.0
MD,comm cooking,electricity,electric range,2035,0.0
MD,comm cooking,electricity,electric range,2040,0.0
MD,comm cooking,electricity,electric range,2045,0.0
MD,comm cooking,electricity,electric range,2050,0.0
MD,comm cooking,electricity,electric range,2055,0.0
MD,comm cooking,electricity,electric range,2060,0.0
MD,comm cooking,electricity,electric range,2065,0.0
MD,comm cooking,electricity,electric range,2070,0.0
MD,comm cooking,electricity,electric range,2075,0.0
MD,comm cooking,electricity,electric range,2080,0.0
MD,comm cooking,electricity,electric range,2085,0.0
MD,comm cooking,electricity,electric range,2090,0.0
MD,comm cooking,electricity,electric range,2095,0.0
MD,comm cooking,electricity,electric range,2100,0.0
ME,comm cooking,electricity,electric range,2025,0.0
ME,comm cooking,electricity,electric range,2030,0.0
ME,comm cooking,electricity,electric range,2035,0.0
ME,comm cooking,electricity,electric range,2040,0.0
ME,comm cooking,electricity,electric range,2045,0.0
ME,comm cooking,electricity,electric range,2050,0.0
ME,comm cooking,electricity,electric range,2055,0.0
ME,comm cooking,electricity,electric range,2060,0.0
ME,comm cooking,electricity,electric range,2065,0.0
ME,comm cooking,electricity,electric range,2070,0.0
ME,comm cooking,electricity,electric range,2075,0.0
ME,comm cooking,electricity,electric range,2080,0.0
ME,comm cooking,electricity,electric range,2085,0.0
ME,comm cooking,electricity,electric range,2090,0.0
ME,comm cooking,electricity,electric range,2095,0.0
ME,comm cooking,electricity,electric range,2100,0.0
MI,comm cooking,electricity,electric range,2025,0.0
MI,comm cooking,electricity,electric range,2030,0.0
MI,comm cooking,electricity,electric range,2035,0.0
MI,comm cooking,electricity,electric range,2040,0.0
MI,comm cooking,electricity,electric range,2045,0.0
MI,comm cooking,electricity,electric range,2050,0.0
MI,comm cooking,electricity,electric range,2055,0.0
MI,comm cooking,electricity,electric range,2060,0.0
MI,comm cooking,electricity,electric range,2065,0.0
MI,comm cooking,electricity,electric range,2070,0.0
MI,comm cooking,electricity,electric range,2075,0.0
MI,comm cooking,electricity,electric range,2080,0.0
MI,comm cooking,electricity,electric range,2085,0.0
MI,comm cooking,electricity,electric range,2090,0.0
MI,comm cooking,electricity,electric range,2095,0.0
MI,comm cooking,electricity,electric range,2100,0.0
MN,comm cooking,electricity,electric range,2025,0.0
MN,comm cooking,electricity,electric range,2030,0.0
MN,comm cooking,electricity,electric range,2035,0.0
MN,comm cooking,electricity,electric range,2040,0.0
MN,comm cooking,electricity,electric range,2045,0.0
MN,comm cooking,electricity,electric range,2050,0.0
MN,comm cooking,electricity,electric range,2055,0.0
MN,comm cooking,electricity,electric range,2060,0.0
MN,comm cooking,electricity,electric range,2065,0.0
MN,comm cooking,electricity,electric range,2070,0.0
MN,comm cooking,electricity,electric range,2075,0.0
MN,comm cooking,electricity,electric range,2080,0.0
MN,comm cooking,electricity,electric range,2085,0.0
MN,comm cooking,electricity,electric range,2090,0.0
MN,comm cooking,electricity,electric range,2095,0.0
MN,comm cooking,electricity,electric range,2100,0.0
MO,comm cooking,electricity,electric range,2025,0.0
MO,comm cooking,electricity,electric range,2030,0.0
MO,comm cooking,electricity,electric range,2035,0.0
MO,comm cooking,electricity,electric range,2040,0.0
MO,comm cooking,electricity,electric range,2045,0.0
MO,comm cooking,electricity,electric range,2050,0.0
MO,comm cooking,electricity,electric range,2055,0.0
MO,comm cooking,electricity,electric range,2060,0.0
MO,comm cooking,electricity,electric range,2065,0.0
MO,comm cooking,electricity,electric range,2070,0.0
MO,comm cooking,electricity,electric range,2075,0.0
MO,comm cooking,electricity,electric range,2080,0.0
MO,comm cooking,electricity,electric range,2085,0.0
MO,comm cooking,electricity,electric range,2090,0.0
MO,comm cooking,electricity,electric range,2095,0.0
MO,comm cooking,electricity,electric range,2100,0.0
MS,comm cooking,electricity,electric range,2025,0.0
MS,comm cooking,electricity,electric range,2030,0.0
MS,comm cooking,electricity,electric range,2035,0.0
MS,comm cooking,electricity,electric range,2040,0.0
MS,comm cooking,electricity,electric range,2045,0.0
MS,comm cooking,electricity,electric range,2050,0.0
MS,comm cooking,electricity,electric range,2055,0.0
MS,comm cooking,electricity,electric range,2060,0.0
MS,comm cooking,electricity,electric range,2065,0.0
MS,comm cooking,electricity,electric range,2070,0.0
MS,comm cooking,electricity,electric range,2075,0.0
MS,comm cooking,electricity,electric range,2080,0.0
MS,comm cooking,electricity,electric range,2085,0.0
MS,comm cooking,electricity,electric range,2090,0.0
MS,comm cooking,electricity,electric range,2095,0.0
MS,comm cooking,electricity,electric range,2100,0.0
MT,comm cooking,electricity,electric range,2025,0.0
MT,comm cooking,electricity,electric range,2030,0.0
MT,comm cooking,electricity,electric range,2035,0.0
MT,comm cooking,electricity,electric range,2040,0.0
MT,comm cooking,electricity,electric range,2045,0.0
MT,comm cooking,electricity,electric range,2050,0.0
MT,comm cooking,electricity,electric range,2055,0.0
MT,comm cooking,electricity,electric range,2060,0.0
MT,comm cooking,electricity,electric range,2065,0.0
MT,comm cooking,electricity,electric range,2070,0.0
MT,comm cooking,electricity,electric range,2075,0.0
MT,comm cooking,electricity,electric range,2080,0.0
MT,comm cooking,electricity,electric range,2085,0.0
MT,comm cooking,electricity,electric range,2090,0.0
MT,comm cooking,electricity,electric range,2095,0.0
MT,comm cooking,electricity,electric range,2100,0.0
NC,comm cooking,electricity,electric range,2025,0.0
NC,comm cooking,electricity,electric range,2030,0.0
NC,comm cooking,electricity,electric range,2035,0.0
NC,comm cooking,electricity,electric range,2040,0.0
NC,comm cooking,electricity,electric range,2045,0.0
NC,comm cooking,electricity,electric range,2050,0.0
NC,comm cooking,electricity,electric range,2055,0.0
NC,comm cooking,electricity,electric range,2060,0.0
NC,comm cooking,electricity,electric range,2065,0.0
NC,comm cooking,electricity,electric range,2070,0.0
NC,comm cooking,electricity,electric range,2075,0.0
NC,comm cooking,electricity,electric range,2080,0.0
NC,comm cooking,electricity,electric range,2085,0.0
NC,comm cooking,electricity,electric range,2090,0.0
NC,comm cooking,electricity,electric range,2095,0.0
NC,comm cooking,electricity,electric range,2100,0.0
ND,comm cooking,electricity,electric range,2025,0.0
ND,comm cooking,electricity,electric range,2030,0.0
ND,comm cooking,electricity,electric range,2035,0.0
ND,comm cooking,electricity,electric range,2040,0.0
ND,comm cooking,electricity,electric range,2045,0.0
ND,comm cooking,electricity,electric range,2050,0.0
ND,comm cooking,electricity,electric range,2055,0.0
ND,comm cooking,electricity,electric range,2060,0.0
ND,comm cooking,electricity,electric range,2065,0.0
ND,comm cooking,electricity,electric range,2070,0.0
ND,comm cooking,electricity,electric range,2075,0.0
ND,comm cooking,electricity,electric range,2080,0.0
ND,comm cooking,electricity,electric range,2085,0.0
ND,comm cooking,electricity,electric range,2090,0.0
ND,comm cooking,electricity,electric range,2095,0.0
ND,comm cooking,electricity,electric range,2100,0.0
NE,comm cooking,electricity,electric range,2025,0.0
NE,comm cooking,electricity,electric range,2030,0.0
NE,comm cooking,electricity,electric range,2035,0.0
NE,comm cooking,electricity,electric range,2040,0.0
NE,comm cooking,electricity,electric range,2045,0.0
NE,comm cooking,electricity,electric range,2050,0.0
NE,comm cooking,electricity,electric range,2055,0.0
NE,comm cooking,electricity,electric range,2060,0.0
NE,comm cooking,electricity,electric range,2065,0.0
NE,comm cooking,electricity,electric range,2070,0.0
NE,comm cooking,electricity,electric range,2075,0.0
NE,comm cooking,electricity,electric range,2080,0.0
NE,comm cooking,electricity,electric range,2085,0.0
NE,comm cooking,electricity,electric range,2090,0.0
NE,comm cooking,electricity,electric range,2095,0.0
NE,comm cooking,electricity,electric range,2100,0.0
NH,comm cooking,electricity,electric range,2025,0.0
NH,comm cooking,electricity,electric range,2030,0.0
NH,comm cooking,electricity,electric range,2035,0.0
NH,comm cooking,electricity,electric range,2040,0.0
NH,comm cooking,electricity,electric range,2045,0.0
NH,comm cooking,electricity,electric range,2050,0.0
NH,comm cooking,electricity,electric range,2055,0.0
NH,comm cooking,electricity,electric range,2060,0.0
NH,comm cooking,electricity,electric range,2065,0.0
NH,comm cooking,electricity,electric range,2070,0.0
NH,comm cooking,electricity,electric range,2075,0.0
NH,comm cooking,electricity,electric range,2080,0.0
NH,comm cooking,electricity,electric range,2085,0.0
NH,comm cooking,electricity,electric range,2090,0.0
NH,comm cooking,electricity,electric range,2095,0.0
NH,comm cooking,electricity,electric range,2100,0.0
NJ,comm cooking,electricity,electric range,2025,0.0
NJ,comm cooking,electricity,electric range,2030,0.0
NJ,comm cooking,electricity,electric range,2035,0.0
NJ,comm cooking,electricity,electric range,2040,0.0
NJ,comm cooking,electricity,electric range,2045,0.0
NJ,comm cooking,electricity,electric range,2050,0.0
NJ,comm cooking,electricity,electric range,2055,0.0
NJ,comm cooking,electricity,electric range,2060,0.0
NJ,comm cooking,electricity,electric range,2065,0.0
NJ,comm cooking,electricity,electric range,2070,0.0
NJ,comm cooking,electricity,electric range,2075,0.0
NJ,comm cooking,electricity,electric range,2080,0.0
NJ,comm cooking,electricity,electric range,2085,0.0
NJ,comm cooking,electricity,electric range,2090,0.0
NJ,comm cooking,electricity,electric range,2095,0.0
NJ,comm cooking,electricity,electric range,2100,0.0
NM,comm cooking,electricity,electric range,2025,0.0
NM,comm cooking,electricity,electric range,2030,0.0
NM,comm cooking,electricity,electric range,2035,0.0
NM,comm cooking,electricity,electric range,2040,0.0
NM,comm cooking,electricity,electric range,2045,0.0
NM,comm cooking,electricity,electric range,2050,0.0
NM,comm cooking,electricity,electric range,2055,0.0
NM,comm cooking,electricity,electric range,2060,0.0
NM,comm cooking,electricity,electric range,2065,0.0
NM,comm cooking,electricity,electric range,2070,0.0
NM,comm cooking,electricity,electric range,2075,0.0
NM,comm cooking,electricity,electric range,2080,0.0
NM,comm cooking,electricity,electric range,2085,0.0
NM,comm cooking,electricity,electric range,2090,0.0
NM,comm cooking,electricity,electric range,2095,0.0
NM,comm cooking,electricity,electric range,2100,0.0
NV,comm cooking,electricity,electric range,2025,0.0
NV,comm cooking,electricity,electric range,2030,0.0
NV,comm cooking,electricity,electric range,2035,0.0
NV,comm cooking,electricity,electric range,2040,0.0
NV,comm cooking,electricity,electric range,2045,0.0
NV,comm cooking,electricity,electric range,2050,0.0
NV,comm cooking,electricity,electric range,2055,0.0
NV,comm cooking,electricity,electric range,2060,0.0
NV,comm cooking,electricity,electric range,2065,0.0
NV,comm cooking,electricity,electric range,2070,0.0
NV,comm cooking,electricity,electric range,2075,0.0
NV,comm cooking,electricity,electric range,2080,0.0
NV,comm cooking,electricity,electric range,2085,0.0
NV,comm cooking,electricity,electric range,2090,0.0
NV,comm cooking,electricity,electric range,2095,0.0
NV,comm cooking,electricity,electric range,2100,0.0
NY,comm cooking,electricity,electric range,2025,0.0
NY,comm cooking,electricity,electric range,2030,0.0
NY,comm cooking,electricity,electric range,2035,0.0
NY,comm cooking,electricity,electric range,2040,0.0
NY,comm cooking,electricity,electric range,2045,0.0
NY,comm cooking,electricity,electric range,2050,0.0
NY,comm cooking,electricity,electric range,2055,0.0
NY,comm cooking,electricity,electric range,2060,0.0
NY,comm cooking,electricity,electric range,2065,0.0
NY,comm cooking,electricity,electric range,2070,0.0
NY,comm cooking,electricity,electric range,2075,0.0
NY,comm cooking,electricity,electric range,2080,0.0
NY,comm cooking,electricity,electric range,2085,0.0
NY,comm cooking,electricity,electric range,2090,0.0
NY,comm cooking,electricity,electric range,2095,0.0
NY,comm cooking,electricity,electric range,2100,0.0
OH,comm cooking,electricity,electric range,2025,0.0
OH,comm cooking,electricity,electric range,2030,0.0
OH,comm cooking,electricity,electric range,2035,0.0
OH,comm cooking,electricity,electric range,2040,0.0
OH,comm cooking,electricity,electric range,2045,0.0
OH,comm cooking,electricity,electric range,2050,0.0
OH,comm cooking,electricity,electric range,2055,0.0
OH,comm cooking,electricity,electric range,2060,0.0
OH,comm cooking,electricity,electric range,2065,0.0
OH,comm cooking,electricity,electric range,2070,0.0
OH,comm cooking,electricity,electric range,2075,0.0
OH,comm cooking,electricity,electric range,2080,0.0
OH,comm cooking,electricity,electric range,2085,0.0
OH,comm cooking,electricity,electric range,2090,0.0
OH,comm cooking,electricity,electric range,2095,0.0
OH,comm cooking,electricity,electric range,2100,0.0
OK,comm cooking,electricity,electric range,2025,0.0
OK,comm cooking,electricity,electric range,2030,0.0
OK,comm cooking,electricity,electric range,2035,0.0
OK,comm cooking,electricity,electric range,2040,0.0
OK,comm cooking,electricity,electric range,2045,0.0
OK,comm cooking,electricity,electric range,2050,0.0
OK,comm cooking,electricity,electric range,2055,0.0
OK,comm cooking,electricity,electric range,2060,0.0
OK,comm cooking,electricity,electric range,2065,0.0
OK,comm cooking,electricity,electric range,2070,0.0
OK,comm cooking,electricity,electric range,2075,0.0
OK,comm cooking,electricity,electric range,2080,0.0
OK,comm cooking,electricity,electric range,2085,0.0
OK,comm cooking,electricity,electric range,2090,0.0
OK,comm cooking,electricity,electric range,2095,0.0
OK,comm cooking,electricity,electric range,2100,0.0
OR,comm cooking,electricity,electric range,2025,0.0
OR,comm cooking,electricity,electric range,2030,0.0
OR,comm cooking,electricity,electric range,2035,0.0
OR,comm cooking,electricity,electric range,2040,0.0
OR,comm cooking,electricity,electric range,2045,0.0
OR,comm cooking,electricity,electric range,2050,0.0
OR,comm cooking,electricity,electric range,2055,0.0
OR,comm cooking,electricity,electric range,2060,0.0
OR,comm cooking,electricity,electric range,2065,0.0
OR,comm cooking,electricity,electric range,2070,0.0
OR,comm cooking,electricity,electric range,2075,0.0
OR,comm cooking,electricity,electric range,2080,0.0
OR,comm cooking,electricity,electric range,2085,0.0
OR,comm cooking,electricity,electric range,2090,0.0
OR,comm cooking,electricity,electric range,2095,0.0
OR,comm cooking,electricity,electric range,2100,0.0
PA,comm cooking,electricity,electric range,2025,0.0
PA,comm cooking,electricity,electric range,2030,0.0
PA,comm cooking,electricity,electric range,2035,0.0
PA,comm cooking,electricity,electric range,2040,0.0
PA,comm cooking,electricity,electric range,2045,0.0
PA,comm cooking,electricity,electric range,2050,0.0
PA,comm cooking,electricity,electric range,2055,0.0
PA,comm cooking,electricity,electric range,2060,0.0
PA,comm cooking,electricity,electric range,2065,0.0
PA,comm cooking,electricity,electric range,2070,0.0
PA,comm cooking,electricity,electric range,2075,0.0
PA,comm cooking,electricity,electric range,2080,0.0
PA,comm cooking,electricity,electric range,2085,0.0
PA,comm cooking,electricity,electric range,2090,0.0
PA,comm cooking,electricity,electric range,2095,0.0
PA,comm cooking,electricity,electric range,2100,0.0
RI,comm cooking,electricity,electric range,2025,0.0
RI,comm cooking,electricity,electric range,2030,0.0
RI,comm cooking,electricity,electric range,2035,0.0
RI,comm cooking,electricity,electric range,2040,0.0
RI,comm cooking,electricity,electric range,2045,0.0
RI,comm cooking,electricity,electric range,2050,0.0
RI,comm cooking,electricity,electric range,2055,0.0
RI,comm cooking,electricity,electric range,2060,0.0
RI,comm cooking,electricity,electric range,2065,0.0
RI,comm cooking,electricity,electric range,2070,0.0
RI,comm cooking,electricity,electric range,2075,0.0
RI,comm cooking,electricity,electric range,2080,0.0
RI,comm cooking,electricity,electric range,2085,0.0
RI,comm cooking,electricity,electric range,2090,0.0
RI,comm cooking,electricity,electric range,2095,0.0
RI,comm cooking,electricity,electric range,2100,0.0
SC,comm cooking,electricity,electric range,2025,0.0
SC,comm cooking,electricity,electric range,2030,0.0
SC,comm cooking,electricity,electric range,2035,0.0
SC,comm cooking,electricity,electric range,2040,0.0
SC,comm cooking,electricity,electric range,2045,0.0
SC,comm cooking,electricity,electric range,2050,0.0
SC,comm cooking,electricity,electric range,2055,0.0
SC,comm cooking,electricity,electric range,2060,0.0
SC,comm cooking,electricity,electric range,2065,0.0
SC,comm cooking,electricity,electric range,2070,0.0
SC,comm cooking,electricity,electric range,2075,0.0
SC,comm cooking,electricity,electric range,2080,0.0
SC,comm cooking,electricity,electric range,2085,0.0
SC,comm cooking,electricity,electric range,2090,0.0
SC,comm cooking,electricity,electric range,2095,0.0
SC,comm cooking,electricity,electric range,2100,0.0
SD,comm cooking,electricity,electric range,2025,0.0
SD,comm cooking,electricity,electric range,2030,0.0
SD,comm cooking,electricity,electric range,2035,0.0
SD,comm cooking,electricity,electric range,2040,0.0
SD,comm cooking,electricity,electric range,2045,0.0
SD,comm cooking,electricity,electric range,2050,0.0
